# Rime user dictionary
#@/db_name	luna_pinyin
#@/db_type	userdb
#@/rime_version	1.11.2
#@/tick	13972
#@/user_id	036845c7-2634-4d65-b057-ba3ac1d41d55
si liao 	私聊	c=1 d=1 t=3237
si qi 	死期	c=1 d=1 t=4046
si shi 	私事	c=1 d=1 t=8440
si wan 	死玩	c=1 d=1 t=12270
si xiang 	思想	c=1 d=1 t=216
si xun huan 	死循環	c=1 d=1 t=118
song 	送	c=6 d=1 t=13704
song chu qu 	送出去	c=1 d=1 t=5623
song na li 	送那裏	c=1 d=1 t=9254
song qu 	送去	c=1 d=1 t=10366
song si 	送死	c=1 d=1 t=7202
song wo 	送我	c=1 d=1 t=3684
sou 	搜	c=1 d=1 t=13901
sou ji 	蒐集	c=0 d=0.1 t=1295
sou sou 	嗖嗖	c=0 d=0.1 t=755
sou sou 	搜搜	c=1 d=1 t=4673
sou suo 	搜索	c=1 d=1 t=3710
su cheng qu 	宿城區	c=2 d=1.93239 t=2293
su du 	速度	c=1 d=1 t=3722
su qian 	宿遷	c=1 d=1 t=5740
su she 	宿舍	c=1 d=1 t=11893
su yu qu 	宿豫區	c=2 d=1.93239 t=2290
su zhou 	蘇州	c=6 d=3.63668 t=12291
suan 	算	c=5 d=1.01222 t=13314
suan le 	算了	c=5 d=1.00335 t=5719
suan shang 	算上	c=2 d=1.91393 t=6781
suan shen me 	算什麼	c=1 d=1 t=8459
suan shi 	算是	c=2 d=1 t=6563
sui bian 	隨便	c=4 d=1 t=12101
sui ni 	隨你	c=1 d=1 t=13715
sui ran 	雖然	c=7 d=1.92868 t=13473
suo shu 	所屬	c=1 d=1 t=13761
suo yi 	所以	c=14 d=1.17896 t=13544
suo yi wei 	所以谓	c=2 d=1.71892 t=6399
suo yin 	索引	c=1 d=1 t=7587
suo you 	所有	c=5 d=1.96505 t=9167
ta 	他	c=47 d=2.49602 t=13441
ta 	她	c=7 d=1.48432 t=12791
ta ba 	她爸	c=1 d=0.100005 t=12797
ta ba ma 	她爸媽	c=1 d=1 t=12798
ta jia 	他家	c=1 d=1 t=965
ta ma 	他媽	c=1 d=1 t=12771
ta men 	他們	c=26 d=1.00442 t=13891
ta shi 	踏實	c=2 d=1 t=10671
ta yao shi 	他要是	c=1 d=1 t=9955
ta zhe zhong 	他這種	c=1 d=1 t=221
tai 	太	c=7 d=1.03936 t=13413
tai 	臺	c=2 d=1.00011 t=7277
tai da 	太大	c=2 d=1.00028 t=6683
tai du 	態度	c=1 d=1 t=4537
tai duo 	太多	c=3 d=1 t=12393
tai gang 	抬槓	c=2 d=1.85214 t=8152
tai gao 	太高	c=1 d=1 t=3509
tai gui 	太貴	c=1 d=1 t=8351
tai hai 	臺海	c=1 d=1.0802 t=13373
tai hai zhan zheng 	臺海戰爭	c=1 d=1 t=13374
tai jiu 	太久	c=1 d=1 t=7919
tai jiu le 	太久了	c=1 d=1 t=3504
tai shen 	太深	c=1 d=1 t=12307
tai zhou 	泰州	c=2 d=1 t=5889
tan 	嘆	c=0 d=0.1 t=3673
tan 	談	c=3 d=1 t=12787
tan chuang 	彈窗	c=2 d=1.43387 t=9769
tan hong 	昙弘	c=1 d=1 t=2434
tan hua 	談話	c=1 d=1 t=13868
tan lian ai 	談戀愛	c=1 d=1 t=1681
tan shen me 	嘆什麼	c=1 d=1 t=3674
tang 	躺	c=3 d=1.9909 t=5727
tang lao shi 	唐老師	c=3 d=1 t=10679
tang mei 	堂妹	c=1 d=1 t=12780
tang ping 	躺平	c=0 d=0.1 t=154
tang ping le 	躺平了	c=1 d=1 t=155
tang qiang 	躺槍	c=2 d=1.8781 t=5966
tao 	掏	c=1 d=1 t=424
tao chu qu 	逃出去	c=1 d=1 t=12331
tao de tao 	逃的逃	c=1 d=1 t=12330
tao kong 	掏空	c=0 d=0.1 t=12926
tao kong le 	掏空了	c=2 d=1.90032 t=12948
tao zhu 	套住	c=1 d=1 t=7755
te shu 	特殊	c=2 d=1.00397 t=8750
te xing 	特性	c=1 d=1 t=11579
te yi 	特意	c=2 d=1 t=5512
teng 	疼	c=1 d=1 t=10913
ti 	提	c=4 d=1.59217 t=1126
ti 	題	c=0 d=0.1 t=10879
ti 	體	c=1 d=1 t=3764
ti gao 	提高	c=3 d=1 t=8359
ti gong 	提供	c=1 d=1 t=3331
ti huan 	提環	c=1 d=1 t=3908
ti huan 	替換	c=1 d=1 t=3909
ti ni 	替你	c=1 d=1 t=8261
ti qian 	提前	c=3 d=1.00552 t=7413
ti qin 	提琴	c=1 d=1 t=1222
ti qin 	提親	c=1 d=1 t=1224
ti shi 	提示	c=3 d=1.65338 t=11313
ti shi 	體視	c=1 d=1 t=11078
ti wen 	提問	c=1 d=1 t=7382
tian 	天	c=4 d=0.10204 t=11978
tian chong 	填充	c=1 d=1 t=10368
tian jia 	添加	c=1 d=1 t=3921
tian tian 	天天	c=8 d=1.92407 t=8792
tian tou 	甜頭	c=1 d=1 t=9564
tiao 	條	c=2 d=1.00002 t=2992
tiao jian 	條件	c=5 d=1.0005 t=10144
tiao jie 	調節	c=1 d=1.099 t=11920
tiao jie 	調解	c=1 d=1 t=11944
tiao jie wei yuan hui 	調節委員會	c=1 d=1 t=11919
tiao jie yuan 	調解員	c=1 d=1 t=11924
tiao kuan 	條款	c=1 d=1 t=3925
tiao zheng 	調整	c=10 d=3.47265 t=9187
tiao zhuan 	跳轉	c=1 d=1 t=10514
tie kou 	鐵口	c=0 d=0.1 t=6098
ting 	挺	c=3 d=1 t=11083
ting 	聽	c=3 d=1.96561 t=10637
ting bu dong 	聽不懂	c=1 d=1 t=11965
ting duo 	挺多	c=2 d=1.03337 t=12406
ting guo 	聽過	c=1 d=1 t=11972
ting le 	停了	c=1 d=1 t=12775
ting qing 	聽清	c=2 d=1.98511 t=4100
ting shuo 	聽說	c=2 d=1 t=11702
ting wo 	聽我	c=1 d=1 t=5337
ting zhe 	聽着	c=2 d=1.01234 t=6528
ting zhi 	停止	c=1 d=1 t=7627
tong 	同	c=0 d=0.1 t=6065
tong bu 	同步	c=4 d=1 t=10719
tong guo 	僮国	c=1 d=1 t=4785
tong huo peng zhang 	通貨膨脹	c=1 d=1 t=13275
tong ji 	統計	c=10 d=1.23881 t=11630
tong sheng fan yi 	同聲翻譯	c=1 d=1 t=1584
tong shi 	同事	c=4 d=1 t=11891
tong tong 	通通	c=1 d=1 t=5419
tong xue 	同學	c=3 d=1 t=11187
tong xun lu 	通訊錄	c=1 d=1 t=1486
tong yang 	同樣	c=2 d=1.12556 t=4484
tong yi 	同意	c=3 d=1.00001 t=7929
tong yi 	統一	c=5 d=1 t=13816
tong yi ge 	同一個	c=1 d=1 t=2102
tong yong 	通用	c=5 d=1.01057 t=11322
tong zhang 	通脹	c=1 d=1 t=13285
tong zhi 	通知	c=9 d=1 t=9604
tong zhi lan 	同芝蘭	c=1 d=1 t=6066
tong zhi lan 	通知欄	c=1 d=1 t=6067
tong zhi ma 	通知碼	c=1 d=1 t=2230
tou su 	投訴	c=4 d=1.01237 t=10158
tou teng 	頭疼	c=1 d=1 t=10932
tou tiao 	头挑	c=1 d=1 t=2991
tou tiao 	頭條	c=2 d=1.00007 t=13292
tu biao 	圖標	c=1 d=1 t=5101
tu biao 	圖表	c=1 d=1 t=5061
tu hao 	圖號	c=1 d=1 t=4000
tu jin 	突進	c=1 d=1 t=13398
tu pian 	圖片	c=2 d=1.94176 t=9343
tu zi 	兔子	c=1 d=1 t=1504
tu zi 	禿子	c=0 d=0.1 t=1502
tu zi jia 	禿子家	c=1 d=1 t=1503
tui 	推	c=1 d=1 t=1496
tui 	退	c=1 d=1 t=6198
tui ce 	推測	c=1 d=1 t=8594
tui chu 	退出	c=3 d=1 t=5573
tui guang 	推廣	c=4 d=1.66037 t=5375
tui jian 	推薦	c=1 d=1 t=1490
tui le 	推了	c=1 d=1 t=8490
tui le 	退了	c=1 d=1 t=8491
tui song 	推送	c=6 d=2.68866 t=11608
tui xiu 	退休	c=3 d=1 t=9844
tui xiu jin 	退休金	c=1 d=1 t=2781
tuo ni 	拖你	c=1 d=1 t=13406
wa 	娃	c=2 d=1.08374 t=7754
wa ce 	娃測	c=1 d=1 t=11487
wai 	外	c=2 d=1.06457 t=10343
wai bao 	外包	c=1 d=1 t=78
wai ce 	外側	c=2 d=1.93707 t=11501
wai ceng 	外層	c=2 d=1.89137 t=7520
wai di 	外地	c=2 d=1.6942 t=12007
wai di ren 	外地人	c=1 d=1 t=11997
wai huan 	外環	c=5 d=1.99005 t=10971
wai huan nei 	外環內	c=1 d=1 t=6223
wai huan zhi jian 	外環之間	c=1 d=1 t=6258
wai lai 	外來	c=1 d=1 t=12009
wai mian 	外面	c=4 d=1.00048 t=12038
wan 	完	c=1 d=1 t=12272
wan 	晚	c=1 d=1.08511 t=8903
wan 	玩	c=12 d=1.13547 t=12626
wan 	萬	c=46 d=3.05883 t=13189
wan an 	晚安	c=1 d=1 t=8906
wan cheng 	完成	c=2 d=1.89137 t=2203
wan ji tian 	玩幾天	c=1 d=1 t=12623
wan ju 	玩具	c=1 d=1 t=12579
wan quan 	完全	c=1 d=1 t=8071
wan shang 	晚上	c=8 d=1.00133 t=11180
wan shang mei ke 	晚上沒課	c=1 d=1 t=10314
wan shang xia ban 	晚上下班	c=1 d=1 t=8904
wan wan 	玩玩	c=1 d=1 t=1621
wan yi 	玩意	c=2 d=1 t=12139
wang 	往	c=1 d=1 t=9727
wang er 	王二	c=0 d=0.1 t=1775
wang luo 	王洛	c=1 d=1 t=3805
wang luo 	網絡	c=2 d=1 t=11760
wang shang 	網上	c=1 d=1 t=5029
wang wang 	望望	c=0 d=0.1 t=12079
wang zhan 	網站	c=4 d=1 t=13303
wang zi an 	王子安	c=0 d=0.1 t=3713
wang zi an hai neng 	王子安還能	c=1 d=1 t=3714
wei 	位	c=1 d=1 t=2069
wei 	未	c=8 d=1.00002 t=7493
wei 	爲	c=20 d=1.71895 t=13818
wei bi 	未必	c=1 d=1 t=733
wei bi neng 	未必能	c=1 d=1 t=8597
wei dong 	衛東	c=1 d=1 t=1278
wei du 	維度	c=2 d=1.00345 t=10330
wei jing 	未經	c=1 d=1 t=5524
wei kong 	爲空	c=1 d=1 t=7598
wei lai 	未來	c=4 d=1 t=10587
wei le 	爲了	c=5 d=1 t=13024
wei ming 	委命	c=0 d=0.1 t=10879
wei ming ti 	委命題	c=1 d=1 t=10880
wei ni 	爲你	c=1 d=0.926959 t=8184
wei ni da bao bu ping 	爲你打抱不平	c=2 d=1.80654 t=8228
wei she 	威舍	c=0 d=0.1 t=8712
wei she ne ma 	威舍呢嗎	c=2 d=1.00507 t=9770
wei shen me 	爲什麼	c=11 d=1.00074 t=11214
wei shen me wo 	爲什麼我	c=1 d=1 t=8191
wei tuo 	委託	c=2 d=1 t=13863
wei wo 	为我	c=0 d=0.1 t=2631
wei wo zi ji 	为我自己	c=1 d=1 t=2632
wei xie 	威脅	c=1 d=1 t=3010
wei yi 	唯一	c=1 d=1.07558 t=464
wei yi chu lu 	唯一出路	c=1 d=1 t=409
wei yuan hui 	委員會	c=0 d=0.1 t=11918
wei zhi 	位置	c=6 d=1.00005 t=13353
wei zhi shu 	未知數	c=1 d=1 t=10094
wei zhun 	爲準	c=1 d=1 t=6191
wen 	問	c=24 d=2.85081 t=10820
wen 	文	c=1 d=1 t=10608
wen ba 	問吧	c=8 d=1 t=13972
wen dang 	文檔	c=5 d=1 t=10579
wen ding 	穩定	c=4 d=1 t=13062
wen du 	溫度	c=1 d=1 t=10938
wen jian 	文件	c=4 d=1 t=10302
wen jian an 	問建安	c=1 d=1 t=2199
wen le 	吻了	c=1 d=1 t=1737
wen le 	問了	c=1 d=1 t=2913
wen ni 	問你	c=2 d=1.00032 t=10272
wen shui 	問誰	c=1 d=1 t=3163
wen ti 	問題	c=42 d=1.1779 t=13265
wen ti 	文體	c=1 d=1 t=1216
wen wen 	問問	c=7 d=1.89137 t=10668
wen wo 	吻我	c=3 d=1.00005 t=5284
wen wo 	問我	c=1 d=1 t=3161
wen zhang 	文章	c=1 d=1 t=9011
wen zhu 	穩住	c=1 d=1 t=13239
wen zi 	文字	c=2 d=0.852014 t=13842
wen zi 	聞子	c=1 d=1 t=7
wo 	我	c=491 d=3.93248 t=13936
wo de 	我的	c=1 d=1 t=8283
wo di di 	我弟弟	c=1 d=1 t=12548
wo dou 	我都	c=1 d=1 t=10673
wo e o 	我呃喔	c=1 d=1 t=9024
wo en 	沃恩	c=0 d=0.1 t=12984
wo jue de 	我覺得	c=1 d=1 t=10659
wo men 	我們	c=69 d=1.05221 t=13888
wo men lia 	我們倆	c=1 d=1 t=12133
wo mian qian 	我面前	c=1 d=1 t=2647
wo zi ji 	我自己	c=0 d=0.1 t=2667
wu 	五	c=0 d=0.1 t=3380
wu 	無	c=2 d=1 t=11667
wu bao 	誤報	c=1 d=1 t=4909
wu cha lu kou 	五岔路口	c=1 d=1 t=3381
wu ding 	無定	c=0 d=0.1 t=7036
wu ding qi 	無定期	c=2 d=1.956 t=7046
wu fa 	無法	c=5 d=1.00332 t=12659
wu gu 	無辜	c=1 d=1 t=5939
wu han 	武漢	c=2 d=1.9802 t=12408
wu jie 	誤解	c=1 d=1 t=4743
wu liao 	無聊	c=1 d=1.09277 t=3050
wu ma 	無碼	c=1 d=1 t=11793
wu ru 	侮辱	c=1 d=1 t=113
wu su 	惡俗	c=0 d=0.1 t=8650
wu su wo ei 	惡俗我誒	c=1 d=1 t=8651
wu suo wei 	無所謂	c=7 d=1.01189 t=10567
wu xian 	無限	c=1 d=1 t=117
wu xiao 	無效	c=3 d=1 t=8907
wu xiu 	午休	c=2 d=1.11361 t=8891
wu xiu 	無休	c=1 d=1 t=8455
wu ye 	物業	c=2 d=1.74826 t=12183
wu yu 	无语	c=4 d=1.03409 t=11084
wu zhi 	物质	c=1 d=1 t=3636
wu zi 	武子	c=1 d=1 t=8454
xi 	洗	c=2 d=1.72615 t=12081
xi 	西	c=1 d=1 t=12082
xi guan 	習慣	c=0 d=0.1 t=10069
xi guan jiu hao le 	習慣就好了	c=1 d=1 t=10070
xi huan 	喜歡	c=9 d=1.98511 t=12465
xi shu 	洗漱	c=2 d=1.95873 t=12053
xi shu 	系數	c=2 d=1.65705 t=9032
xi shu jian 	洗漱間	c=1 d=1 t=12041
xi tong 	系統	c=7 d=0.190945 t=13538
xi wang 	希望	c=2 d=0.1 t=8369
xi xi 	嘻嘻	c=1 d=1 t=1084
xi yi fu 	洗衣服	c=2 d=1.90937 t=12035
xia 	下	c=2 d=1.99011 t=11436
xia ban 	下班	c=6 d=1.02802 t=10815
xia ban nian 	下半年	c=2 d=1.00002 t=2521
xia dan 	下單	c=1 d=1 t=9257
xia ge 	下個	c=1 d=1 t=13823
xia he sheng 	夏荷生	c=0 d=0.1 t=12163
xia he sheng ou 	夏荷生偶	c=1 d=1 t=12164
xia jiang 	下降	c=3 d=1.86538 t=10737
xia la 	下拉	c=1 d=1 t=6068
xia lai 	下來	c=0 d=0.1 t=10939
xia liao 	瞎聊	c=0 d=0.1 t=11978
xia liao tian 	瞎聊天	c=1 d=1 t=11979
xia qu 	下去	c=4 d=1.04744 t=2855
xia shou 	下手	c=0 d=0.1 t=12164
xia shou ba 	下手吧	c=1 d=1 t=12165
xia shui 	下水	c=1 d=1 t=13407
xia wen 	下文	c=1 d=1 t=10823
xia wu 	下午	c=2 d=1 t=11194
xia yi ye 	下一頁	c=1 d=1 t=9296
xia zai 	下載	c=3 d=1.09683 t=11210
xia zhou 	下週	c=5 d=1.86936 t=11244
xian 	先	c=23 d=1.00016 t=13667
xian 	線	c=4 d=3.24329 t=13666
xian 	閒	c=2 d=1.21119 t=2738
xian jin 	現金	c=3 d=1 t=6787
xian jin chu bei 	現金儲備	c=1 d=1 t=3634
xian lu 	線路	c=1 d=1 t=6114
xian sheng 	先生	c=1 d=1 t=9888
xian shi 	显识	c=2 d=1 t=9345
xian shi 	現實	c=3 d=2.97032 t=9503
xian shi 	顯示	c=7 d=1.16738 t=11380
xian si 	閒死	c=1 d=1 t=2429
xian xing 	線性	c=1 d=1 t=1405
xian zai 	現在	c=61 d=3.0505 t=13233
xian zhe 	閒着	c=0 d=0.1 t=3035
xian zhe wu liao 	閒着無聊	c=1 d=1 t=3036
xian zhi 	限制	c=2 d=1.0098 t=11015
xian zi 	弦子	c=0 d=0.1 t=12537
xian zi a 	弦子啊	c=1 d=1 t=12538
xiang 	像	c=1 d=1 t=6214
xiang 	向	c=3 d=1.00018 t=13269
xiang 	想	c=31 d=1.16987 t=12526
xiang 	響	c=8 d=2.86879 t=11064
xiang 	香	c=4 d=1 t=9754
xiang ce 	相冊	c=1 d=1 t=3058
xiang dang 	相當	c=1 d=1 t=6150
xiang dao 	想到	c=1 d=1 t=5932
xiang deng 	相等	c=2 d=1.98511 t=2113
xiang dui 	相對	c=4 d=1.11796 t=9726
xiang fa 	想法	c=6 d=2.61151 t=6624
xiang fan 	相反	c=1 d=1 t=7735
xiang ge 	像個	c=1 d=1 t=378
xiang guan 	相關	c=4 d=1.59452 t=9181
xiang hui qu 	想回去	c=0 d=0.1 t=5704
xiang ji 	相機	c=1 d=1.0956 t=6033
xiang jie 	想借	c=1 d=1 t=4039
xiang mu 	項目	c=3 d=1 t=9416
xiang mu zhong 	項目中	c=1 d=1 t=7732
xiang na me 	想那麼	c=1 d=1 t=3670
xiang ni 	像你	c=1 d=1 t=13057
xiang qing 	詳情	c=1 d=1 t=11370
xiang qing chu 	想清楚	c=1 d=1 t=6668
xiang sha 	想啥	c=2 d=1 t=13518
xiang xiang 	想想	c=3 d=1 t=12770
xiang zhe 	想着	c=1 d=1 t=13152
xiao 	小	c=9 d=0.106409 t=13609
xiao 	笑	c=0 d=0.1 t=91
xiao an 	小安	c=0 d=0.1 t=6175
xiao de 	小德	c=1 d=1 t=6699
xiao dong zuo 	小動作	c=1 d=1 t=7942
xiao hai 	小孩	c=18 d=1.72036 t=13025
xiao huang 	小黃	c=2 d=1.12246 t=1934
xiao hui 	消毀	c=2 d=1.96079 t=7629
xiao jie jie 	小姊姊	c=1 d=1 t=1951
xiao jiu 	小酒	c=0 d=0.1 t=945
xiao kan 	小看	c=1 d=1 t=13414
xiao mi 	小米	c=6 d=2.19554 t=11612
xiao mian ao 	小棉襖	c=2 d=1.27665 t=614
xiao qian 	小錢	c=1 d=1 t=4117
xiao qu 	小區	c=3 d=2.4966 t=12130
xiao sheng yi 	小生意	c=1 d=1 t=5718
xiao shi 	小事	c=1 d=1 t=12855
xiao shi 	小時	c=2 d=1.99005 t=4223
xiao shi hou 	小時候	c=1 d=1 t=12477
xiao shou 	銷售	c=1 d=1 t=10808
xiao shou shu 	小手術	c=1 d=1 t=13610
xiao si 	笑死	c=1 d=1 t=12807
xiao si wo 	笑死我	c=0 d=0.1 t=1236
xiao tou 	小偷	c=2 d=1.97045 t=12156
xiao xi 	小希	c=1 d=1 t=1679
xiao zi zi 	小姊姊	c=1 d=1 t=8305
xie 	寫	c=1 d=1 t=7073
xie 	斜	c=1 d=1 t=5919
xie 	謝	c=3 d=1.40279 t=7072
xie cheng 	協程	c=2 d=1.21654 t=10172
xie cheng 	攜程	c=0 d=0.1 t=9817
xie cheng qi dong qi 	攜程起動器	c=1 d=1 t=9818
xie dong xi 	寫東西	c=0 d=0.1 t=3426
xie ru 	寫入	c=1 d=1 t=3060
xie shang 	協商	c=1 d=1 t=7923
xie tiao 	協調	c=1 d=1 t=2937
xie xie 	歇歇	c=1 d=1.00046 t=9405
xie xie 	謝謝	c=2 d=1 t=12654
xie xie ba 	歇歇吧	c=1 d=1 t=8329
xie yi 	協議	c=6 d=1.99242 t=5427
xie yi 	寫意	c=1 d=1 t=3318
xie yi 	謝意	c=2 d=1.00088 t=4725
xie yi di zhi 	協議地址	c=1 d=1 t=5406
xie zai 	寫在	c=1 d=1 t=10558
xin 	信	c=2 d=1.02328 t=5306
xin 	心	c=4 d=1 t=13327
xin 	新	c=11 d=1 t=12223
xin ban 	新辦	c=1 d=1 t=1882
xin ban ben 	新版本	c=2 d=1 t=11077
xin bu xin 	信不信	c=1 d=1 t=6028
xin de 	新的	c=3 d=1 t=11749
xin fang 	新房	c=2 d=1.99005 t=6209
xin ku 	辛苦	c=1 d=1 t=7451
xin kuan 	新款	c=1 d=1 t=8323
xin li 	心理	c=1 d=1 t=10669
xin li 	心裏	c=3 d=1 t=10670
xin li zhun bei 	心理準備	c=1 d=1 t=8592
xin qu 	新區	c=1 d=1 t=3377
xin sheng dai 	新生代	c=1 d=1 t=8691
xin wen 	新聞	c=6 d=1.02813 t=13303
xin xi 	信息	c=6 d=1 t=13775
xin xi 	新息	c=8 d=1.00019 t=5153
xin yong hu 	新用戶	c=3 d=1.00303 t=10706
xin zeng 	新增	c=5 d=1.32748 t=11356
xin zeng ne ge 	新增呢個	c=2 d=1.00006 t=10986
xing 	性	c=1 d=1 t=12621
xing 	星	c=2 d=1 t=4967
xing 	行	c=1 d=1 t=8213
xing cheng 	形成	c=2 d=1.00338 t=9014
xing le 	行了	c=1 d=1 t=13654
xing le 	醒了	c=1 d=1 t=12
xing ming 	姓名	c=1 d=1 t=13764
xing mu 	醒目	c=0 d=0.1 t=11520
xing neng 	性能	c=3 d=1 t=11628
xing qi tian 	星期天	c=1 d=1 t=11161
xiong 	熊	c=1 d=1 t=1506
xiong di 	兄弟	c=1 d=1 t=288
xiu gai 	修改	c=15 d=1.00386 t=8956
xu 	徐	c=2 d=1.98511 t=11880
xu 	續	c=1 d=1 t=6692
xu lie hua 	序列化	c=1 d=1 t=11433
xu qiu 	需求	c=3 d=1 t=11247
xu yao 	需要	c=16 d=1.12975 t=11916
xu zhou 	徐州	c=1 d=1 t=5738
xuan 	選	c=10 d=2.0882 t=10189
xuan ge 	選個	c=1 d=1 t=8494
xuan ze 	選擇	c=3 d=1.00001 t=10853
xuan zhong 	選中	c=1 d=1 t=5064
xuan zhuan 	旋轉	c=1 d=1 t=7551
xue 	學	c=2 d=0.103397 t=13874
xue qu 	學區	c=0 d=0.1 t=10023
xue qu fang 	學區房	c=1 d=1 t=10024
xue sheng 	學生	c=1 d=1 t=7938
xue xiao 	學校	c=8 d=3.33488 t=10247
xue xiao chi 	學校喫	c=1 d=1 t=10248
xue yi xia 	學一下	c=1 d=1 t=13875
xue zi 	學子	c=1 d=1 t=4605
xun huan 	循環	c=1 d=1 t=276
ya 	呀	c=20 d=1.00007 t=13182
ya li 	壓力	c=10 d=1.41923 t=12912
ya suo 	壓縮	c=1 d=1 t=13971
ya zha 	壓榨	c=1 d=1 t=5076
yan 	煙	c=1 d=1 t=1129
yan 	眼	c=1 d=1 t=1651
yan hai 	沿海	c=1 d=1.09048 t=13530
yan hai 	硯海	c=1 d=1 t=13529
yan hai cheng shi 	沿海城市	c=1 d=1 t=13511
yan han 	艷漢	c=1 d=1 t=13528
yan hua 	煙化	c=1 d=1 t=7304
yan hua 	煙花	c=1 d=1 t=7306
yan jie 	眼界	c=1 d=1 t=7018
yan jing 	眼睛	c=1 d=1 t=1082
yan jiu 	研究	c=1 d=1 t=7540
yan kong 	顏控	c=1 d=1 t=12566
yan se 	顏色	c=2 d=1.06111 t=11520
yan zeng 	眼曾	c=1 d=1 t=2096
yan zheng 	严政	c=1 d=1 t=2097
yan zheng 	驗證	c=10 d=1.98515 t=13811
yan zhong 	嚴重	c=4 d=1.01371 t=13433
yan zi 	驗資	c=1 d=1 t=9826
yang 	樣	c=2 d=1 t=12750
yang 	羊	c=0 d=0.1 t=4550
yang 	養	c=5 d=1 t=12595
yang hao 	養好	c=1 d=1 t=13919
yang lao 	養老	c=2 d=1 t=10193
yang ni 	養你	c=1 d=1 t=235
yang shi 	樣式	c=1 d=1 t=10367
yao 	要	c=73 d=0.472614 t=13646
yao bu 	要不	c=7 d=1.00106 t=13096
yao bu jiu 	要不就	c=1 d=1 t=1093
yao bu shi 	要不是	c=2 d=1 t=12124
yao bu yao 	要不要	c=6 d=1.00001 t=13580
yao bu yao shuo 	要不要說	c=1 d=1 t=4576
yao hui si 	要會斯	c=1 d=1 t=1346
yao ke 	藥科	c=0 d=0.1 t=12388
yao ke da 	藥科大	c=1 d=1 t=12389
yao le 	要了	c=1 d=1 t=12794
yao me 	要麼	c=4 d=1 t=13968
yao qiu 	要求	c=11 d=1 t=11497
yao qu 	要去	c=2 d=1 t=9419
yao shi 	要是	c=31 d=1.52507 t=13011
yao teng 	腰疼	c=1 d=1 t=9773
yao wo men 	要我們	c=1 d=1 t=11232
yao xiao si wo 	要笑死我	c=1 d=1 t=1237
yao ya 	咬牙	c=1 d=1 t=1969
ye 	也	c=85 d=2.19671 t=13958
ye 	頁	c=6 d=2.06204 t=1010
ye dei 	也得	c=1 d=1 t=3464
ye dou 	也都	c=1 d=1 t=12508
ye ei xiao na ge 	也誒笑哪個	c=1 d=1 t=8501
ye jian 	夜間	c=5 d=3.73921 t=7688
ye jiu 	也就	c=4 d=1.625 t=13087
ye ke yi 	也可以	c=1 d=1 t=3642
ye ke yi mai 	也可以買	c=1 d=1 t=884
ye mian 	頁面	c=11 d=2.32394 t=11642
ye shi 	也是	c=4 d=1 t=13427
ye wu 	業務	c=7 d=1 t=11425
ye wu suo wei 	也無所謂	c=1 d=1 t=9672
ye xing 	也行	c=2 d=1 t=8502
ye xu 	也許	c=3 d=1 t=12919
ye ye nai nai 	爺爺奶奶	c=1 d=1 t=2609
ye you 	业有	c=1 d=1 t=4999
ye you 	也有	c=3 d=1 t=13640
yi 	一	c=2 d=1 t=11155
yi 	以	c=7 d=1.00004 t=11441
yi 	咦	c=3 d=1 t=11154
yi ba 	一扒	c=1 d=1 t=12300
yi ban 	一半	c=1 d=1 t=6820
yi ban 	一般	c=2 d=1.00001 t=13844
yi bi 	一筆	c=1 d=1 t=12647
yi bu 	一步	c=2 d=1.99005 t=2479
yi bu fen 	一部分	c=2 d=1 t=13872
yi ceng 	一層	c=0 d=0.1 t=10338
yi chang 	異常	c=6 d=1.02111 t=11526
yi ci 	一次	c=6 d=1.09348 t=10289
yi ci xing 	一次型	c=1 d=1 t=12620
yi da pian 	一大片	c=1 d=1 t=10935
yi dai 	一代	c=1 d=1 t=9365
yi di 	一谛	c=0 d=0.1 t=3764
yi di gei 	一谛給	c=1 d=1 t=3765
yi dian 	一點	c=3 d=1.00025 t=12468
yi ding 	一定	c=2 d=1.00001 t=3449
yi duan 	一段	c=1 d=1 t=13687
yi duan shi jian 	一段時間	c=1 d=1 t=12293
yi dun 	一頓	c=1 d=1 t=5281
yi duo 	一多	c=1 d=1 t=5864
yi fa 	已发	c=1 d=1 t=10994
yi fang mian 	一方面	c=2 d=1.99005 t=2484
yi fu 	衣服	c=1 d=1 t=12490
yi fu zai 	依附在	c=1 d=1 t=5208
yi ge 	一個	c=40 d=1.12506 t=13641
yi ge ge 	一個個	c=1 d=1 t=3983
yi ge jin 	一個勁	c=3 d=2.76253 t=8160
yi ge ren 	一個人	c=6 d=2.06128 t=6291
yi ge yue 	一個月	c=1 d=1 t=165
yi gong 	一共	c=1 d=1 t=5312
yi hou 	以後	c=8 d=1 t=13206
yi hui 	一會	c=3 d=1 t=11767
yi ji 	以及	c=5 d=1.6005 t=9104
yi jia 	一家	c=1 d=1 t=2544
yi jia ren 	一家人	c=1 d=1 t=3905
yi jian 	一件	c=1 d=0.1 t=11609
yi jian 	一鍵	c=1 d=1 t=11611
yi jian deng lu 	一件登錄	c=1 d=1 t=11610
yi jing 	已經	c=9 d=1.26982 t=12694
yi ju 	一句	c=0 d=0.1 t=2041
yi kan 	一看	c=1 d=1 t=5617
yi kuan 	一款	c=1 d=1 t=5305
yi mian 	一面	c=1 d=1 t=1023
yi nei 	以內	c=2 d=1.95123 t=13439
